id,LD,TTR,CTTR,RTTR,LogTTR,Uber,LV,VV1,SVV1,CVV1,VV2,NV,AdjV,AdvV,ModV,MTLD,AWL,NumChar,NumSyll,MLC,MLS,MLT,C/S,T/S,C/T,CT/T,DC/C,DC/T,CP/C,CP/T,CN/C,CN/T,VP/T,NumNP,NumVP,NumPP,NPSize,VPSize,PPSize,NumDC,NumCT,CoOrd,NumSBAR,TreeHeight,TRAD_Kincaid,TRAD_Coleman
BitKS3_maths_handling_data_collecting_recording_revise8,0.763441,0.43,5.33,7.55,0.85,39.15,0.460094,1.42,52.65,5.13,0.29,0.51,0.08,0.07,0.15,5.89,0.028674,4.092920354,1.361502,13.68,7.925926,6.84,0.81,1.62,0.5,0.15,0.27,0.13,0.4,0.2,1.09,0.54,1.02,2.66,1.66,0.77,2.19,2.37,1.95,0.259259259,0.222222222,0.324,0.29,6.62,5.64,1.08
BitKS3_science_energy_electricity_forces_energy_transfer_storage_revise2,0.856618,0.41,5.04,7.13,0.84,36.77,0.459227,1.75,73.5,6.06,0.27,0.49,0.18,0.03,0.22,5.3,0.165441,4.824786325,1.649573,11,8.961538,7.61,1.03,1.5,0.686666667,0.2,0.29,0.2,0.22,0.15,2.44,1.69,1.07,3.34,1.61,1.26,1.77,2.23,2.03,0.307692308,0.307692308,0.2266,0.34,7.5,9.41,5.96
BitKS3_maths_algebra_linear_sequences_revise5,0.398754,0.2,2.64,3.73,0.72,21.28,0.234375,6.25,156.25,8.83,0.41,0.48,0.06,0.01,0.08,4.14,0.11215,2.747863248,1.25,17.05,5.12,9.74,1,1.75,0.571428571,0.22,0.3,0.17,0.9,0.51,13.35,7.62,0.74,6.3,1.3,1.25,1.48,2.07,1.96,0.4,0.3,0.9,0.25,7.45,1.19,-2.08
BitKS3_maths_number_percentages_revise3,0.548822,0.36,4.62,6.54,0.82,33.19,0.435583,1.78,60.84,5.51,0.25,0.47,0.18,0.06,0.24,5.74,0.050505,3.421052632,1.349398,14.27,4.527778,5.5,0.78,2.03,0.384236453,0.08,0.18,0.07,0.04,0.01,2.9,1.12,1.01,3.14,2.07,1.1,1.69,2.13,2,0.178571429,0.142857143,0.0312,0.25,7.64,2.23,1.56
BitKS3_science_chemical_material_behaviour_compounds_mixtures_revise9,0.832143,0.39,4.86,6.88,0.83,35.06,0.433476,2.12,108.37,7.36,0.33,0.4,0.15,0.07,0.23,6.95,0.010714,4.987179487,1.735043,10.65,7.766667,6.43,0.96,1.6,0.6,0.2,0.34,0.2,0.2,0.12,1.17,0.7,1.18,2.66,1.9,1.06,1.67,2.36,2.03,0.333333333,0.333333333,0.192,0.33,7.56,10.27,6.81
BitKS3_english_shakespeare_set_scenes_the_tempest_extract1_revise8,0.836299,0.48,6,8.48,0.87,45.4,0.548936,1.1,34.32,4.14,0.23,0.49,0.16,0.06,0.22,6.36,0.060498,4.546610169,1.540426,11.69,9.958333,9.21,1.08,1.37,0.788321168,0.42,0.53,0.42,0.3,0.24,2.11,1.66,1.57,3.45,2.16,1.29,1.73,2.11,2.03,0.583333333,0.583333333,0.324,0.66,8.54,8.33,4.11
BitKS3_english_shakespeare_summaries_the_tempest_revise5,0.8223,0.5,6.24,8.83,0.87,47.58,0.576271,1.1,48.4,4.91,0.29,0.46,0.11,0.08,0.2,6.51,0.010453,4.518987342,1.410042,13.56,9.115385,6.63,0.88,1.8,0.488888889,0.19,0.34,0.17,0.43,0.21,2.6,1.27,1.38,3.5,2.5,1.03,1.59,2.32,2,0.346153846,0.307692308,0.3784,0.3,8.07,8.35,5.2
BitKS3_maths_number_decimals_revise2,0.561934,0.4,5.23,7.39,0.84,37.48,0.446237,2,76,6.16,0.33,0.43,0.12,0.08,0.21,4.94,0.114804,3.454148472,1.320856,12.61,2.818182,6.43,0.81,1.59,0.509433962,0.15,0.19,0.09,0.19,0.09,1.57,0.8,0.82,3.06,1.31,0.59,1.7,2.42,2,0.25,0.15625,0.1539,0.18,6.31,3.68,0.38
BitKS3_english_reading_atmosphere_setting_revise3,0.823322,0.55,6.83,9.67,0.89,55.01,0.626609,1.28,46.28,4.81,0.25,0.49,0.13,0.1,0.24,6.95,0.042403,4.398305085,1.429787,19.31,8.703704,8.35,0.59,1.37,0.430656934,0.1,0.25,0.1,0.37,0.16,3.75,1.62,1.27,3.11,1.74,1.4,1.91,2.48,2.05,0.148148148,0.148148148,0.2183,0.14,7.11,7.56,4.42
BitKS3_maths_number_approximation_revise5,0.477064,0.28,3.65,5.17,0.78,26.81,0.403846,1.83,60.5,5.5,0.26,0.28,0.23,0.2,0.43,5.72,0.030581,3.210526316,1.254658,16.14,2.943396,6.87,0.86,2.04,0.421568627,0.14,0.25,0.1,0.2,0.08,2.8,1.19,1.17,3.26,2.39,0.78,1.6,2.1,2,0.304347826,0.217391304,0.172,0.34,8.26,2.6,-0.46
BitKS3_maths_algebra_formulae2_revise6,0.583062,0.31,4.15,5.87,0.8,29.68,0.385475,1.54,57.04,5.34,0.24,0.54,0.14,0.05,0.19,5.42,0.045603,3.671875,1.371585,16.38,4.918919,5.73,0.67,1.93,0.347150259,0.15,0.42,0.15,0.14,0.05,2.66,0.93,1.08,3.12,2.09,0.64,1.68,2.23,1.95,0.290322581,0.290322581,0.0938,0.29,7.64,2.07,-2.56
BitKS3_maths_handling_data_collecting_recording_revise6,0.736486,0.37,4.65,6.58,0.82,33.34,0.40367,1.77,56.88,5.33,0.23,0.44,0.18,0.07,0.25,6.15,0.037162,4.150214592,1.426606,13.73,10.428571,10.89,1.09,1.38,0.789855072,0.44,0.52,0.41,0.34,0.27,2.56,2.03,1.89,3.8,2.61,1.28,1.76,2.25,2.03,0.619047619,0.571428571,0.3706,0.61,8.42,7.39,3.33
BitKS3_maths_number_fractions_revise5,0.596491,0.37,4.59,6.5,0.82,33.17,0.441176,1.3,39.13,4.42,0.24,0.35,0.27,0.08,0.35,6.1,0.122807,3.677419355,1.482353,15.1,6.259259,6.56,0.74,1.7,0.435294118,0.08,0.2,0.08,0.1,0.04,2.65,1.15,1.13,3.11,1.92,0.66,1.85,2.38,1.94,0.148148148,0.148148148,0.074,0.22,7.07,5.84,2.54
BitKS3_english_writing_tone_style_revise5,0.838596,0.5,6.28,8.88,0.88,48.26,0.560669,1.63,96.69,6.95,0.37,0.33,0.11,0.14,0.26,7.84,0.021053,4.261410788,1.385892,11.4,10.041667,5.04,1.17,2.65,0.441509434,0.14,0.33,0.14,0.14,0.06,1.44,0.63,1.32,2.91,3.52,1,1.65,2.17,2,0.391304348,0.391304348,0.1638,0.43,8.95,6.65,3.07
BitKS3_science_organisms_behaviour_health_disease_revise4,0.845324,0.42,5.27,7.46,0.85,38.4,0.46383,1.29,62.27,5.57,0.3,0.49,0.12,0.01,0.13,6.21,0.010791,4.673728814,1.464135,10.26,7.612903,5.7,0.96,1.74,0.551724138,0.14,0.26,0.14,0.13,0.07,2.03,1.12,1.31,2.96,2.29,1,1.51,2.19,2.06,0.258064516,0.258064516,0.1248,0.38,7.48,9.93,5.02
BitKS3_science_energy_electricity_forces_forces_revise4,0.798587,0.43,5.39,7.62,0.85,39.34,0.477876,1.13,37.55,4.33,0.22,0.53,0.1,0.1,0.21,6.03,0.042403,3.91416309,1.269912,11.03,8.071429,6.71,1.03,1.7,0.605882353,0.17,0.32,0.19,0.1,0.06,1.46,0.89,1.08,3.11,1.85,0.81,1.83,2.18,2.04,0.296296296,0.333333333,0.103,0.33,7.25,4.92,1.07
BitKS3_english_reading_structure_revise4,0.823129,0.48,6.12,8.66,0.87,45.9,0.566116,1.3,67.59,5.81,0.33,0.35,0.18,0.08,0.26,6.44,0.071429,4.695473251,1.495902,11.03,8.962963,6.8,1.07,1.74,0.614942529,0.4,0.58,0.36,0.17,0.1,1.86,1.14,1.25,2.77,2.18,0.88,1.73,2.18,2,0.703703704,0.62962963,0.1819,0.62,7.55,8.46,3.31
BitKS3_maths_algebra_formulae1_revise5,0.611307,0.33,4.1,5.81,0.8,29.71,0.393064,1.22,26.88,3.66,0.19,0.5,0.15,0.04,0.19,6.67,0.021201,3.154205607,1.176136,13.39,6.92,6.28,0.92,1.96,0.469387755,0.14,0.3,0.14,0.04,0.02,1.65,0.77,1.02,3.16,2,1,1.56,2.18,2.04,0.28,0.28,0.0368,0.32,8.08,0.52,-3.25
BitKS3_english_writing_analyse_review_comment_test,0.868966,0.51,6.42,9.08,0.88,50.03,0.56746,1.11,52.59,5.12,0.31,0.41,0.1,0.1,0.2,10.07,0.034483,4.592156863,1.464567,10.19,16.8,7.11,1.87,2.68,0.697761194,0.39,0.46,0.32,0.4,0.27,1.5,1.04,1.67,4.68,4.5,1.81,1.64,2.27,2.06,1.0625,0.875,0.748,1,11.25,9.77,8.06
BitKS3_science_organisms_behaviour_health_food_chains_revise5,0.838596,0.37,4.62,6.53,0.82,33.32,0.389121,2.47,116.26,7.62,0.31,0.55,0.09,0.03,0.12,5.58,0.035088,4.325,1.443515,8,8.571429,8.21,1.58,1.54,1.025974026,0.54,0.5,0.51,0.15,0.16,1.23,1.27,1.43,3.58,2.2,0.5,1.93,2.11,2.16,0.833333333,0.791666667,0.237,0.83,7.83,7.05,4.16
BitKS3_science_organisms_behaviour_health_reproduction_revise5,0.835616,0.43,5.44,7.7,0.85,39.63,0.47541,1.18,46.09,4.8,0.26,0.63,0.06,0.02,0.08,5.78,0.034247,4.563265306,1.46,16.63,9.8,7.52,0.76,1.68,0.452380952,0.11,0.26,0.11,0.57,0.26,1.47,0.66,1.21,3.44,2.04,1.52,1.96,2.33,2.05,0.2,0.2,0.4332,0.16,7.6,9.13,4.39
BitKS3_maths_handling_data_probability_revise4,0.743151,0.39,4.91,6.95,0.83,35.35,0.447005,1.45,46.54,4.82,0.25,0.41,0.11,0.12,0.23,7.31,0.106164,3.740740741,1.317972,10.79,9.125,6.8,1.2,1.91,0.628272251,0.21,0.34,0.21,0.1,0.06,1.24,0.78,1.17,3.16,2.25,0.87,1.64,2.12,2,0.416666667,0.416666667,0.12,0.45,7.45,5.88,4.68
BitKS3_science_environment_earth_universe_changes_in_environment_revise5,0.838596,0.51,6.44,9.11,0.88,49.58,0.60251,1.29,62.27,5.57,0.26,0.47,0.16,0.06,0.22,6.83,0.038596,4.8125,1.483333,10.89,7.5,5.64,0.9,1.75,0.514285714,0.1,0.2,0.1,0.44,0.23,1.51,0.78,1.14,2.62,2,0.81,1.77,2.18,2.11,0.1875,0.1875,0.396,0.18,7.06,9.89,5.42
BitKS3_english_writing_inform_explain_describe_revise5,0.851211,0.52,6.56,9.28,0.88,51.59,0.577236,1.14,52.9,5.14,0.32,0.39,0.12,0.1,0.23,6.67,0.024221,4.288,1.299595,11.84,12.45,6.69,1.36,2.42,0.561983471,0.3,0.34,0.19,0.23,0.13,1.57,0.89,1.45,4.52,3.52,1.47,1.59,2.19,2,0.736842105,0.473684211,0.3128,0.52,8.57,7.32,4.06
BitKS3_english_writing_structure_paragraphs_revise4,0.797297,0.43,5.62,7.95,0.85,40.76,0.508475,1.21,54.72,5.23,0.28,0.27,0.14,0.23,0.38,7.64,0.040541,4.248945148,1.372385,12.14,7.242424,5.65,0.81,1.75,0.462857143,0.13,0.37,0.17,0.07,0.03,1,0.46,1.18,2.18,2.09,0.51,1.63,2.26,2.11,0.242424242,0.303030303,0.0567,0.45,7.57,5.62,2.03
BitKS3_english_writing_inform_explain_describe_revise3,0.833333,0.45,5.81,8.21,0.86,42.77,0.504,1.14,45.71,4.78,0.27,0.45,0.1,0.1,0.2,6.91,0.043333,4.343873518,1.430279,13.33,11.952381,7.11,1.14,2.14,0.53271028,0.15,0.25,0.13,0.12,0.06,3.08,1.64,1.37,4.23,2.95,1.71,1.65,2.2,2.13,0.333333333,0.285714286,0.1368,0.42,8.85,7.79,4.41
BitKS3_maths_handling_data_representing_data_revise6,0.600639,0.27,3.64,5.15,0.78,26.64,0.335106,1.45,42.05,4.58,0.22,0.58,0.1,0.08,0.18,5.51,0.102236,3.711790393,1.31746,18.88,6.75,8.5,0.64,1.42,0.450704225,0.12,0.27,0.12,0.11,0.05,3.16,1.42,1.6,3.71,2.28,0.78,1.73,2.46,2,0.178571429,0.178571429,0.0704,0.25,7.67,4.74,-0.2
BitKS3_science_organisms_behaviour_health_behaviour_revise7,0.847222,0.47,5.97,8.45,0.87,44.44,0.54918,1.11,54.56,5.22,0.3,0.42,0.16,0.05,0.21,6.89,0.038194,4.804081633,1.446721,11.81,7.625,5.31,0.84,1.87,0.449197861,0.11,0.22,0.1,0.44,0.2,1.55,0.7,1.18,2.59,2.21,1.03,1.66,2.26,2.06,0.21875,0.1875,0.3696,0.18,7.71,9.54,5.23
BitKS3_english_reading_paragraphs_revise2,0.851852,0.4,5.09,7.2,0.84,36.53,0.454545,1.92,96.15,6.93,0.29,0.33,0.19,0.14,0.34,8.15,0.020202,4.177165354,1.287938,9.72,12.095238,6.82,1.43,2.04,0.700980392,0.29,0.42,0.29,0.03,0.02,1.66,1.17,1.36,3.39,2.78,1.21,1.83,2.45,2.07,0.608695652,0.608695652,0.0429,0.6,9.39,6.16,2.24
BitKS3_maths_measures_use_of_measure_revise2,0.702454,0.41,5.33,7.55,0.84,38.2,0.467249,1.16,32.66,4.04,0.18,0.58,0.14,0.04,0.18,6.08,0.02454,3.727272727,1.197425,22.26,5.923077,7.76,0.46,1.34,0.343283582,0.11,0.33,0.11,0.6,0.2,3.86,1.34,1.23,2.68,1.65,0.93,1.79,2.32,1.96,0.15625,0.15625,0.276,0.15,7.25,5.42,1.87
BitKS3_science_energy_electricity_forces_electric_current_voltage_revise4,0.855219,0.33,4.22,5.98,0.81,30.37,0.370079,1.68,70.56,5.93,0.28,0.47,0.14,0.06,0.21,6.22,0.094276,4.654901961,1.523438,9.41,10.583333,8.2,1.41,1.62,0.87037037,0.38,0.44,0.38,0.08,0.07,1.38,1.2,1.28,3.83,2.08,1.29,1.84,2.12,2,0.625,0.625,0.1128,0.62,7.7,8.93,5.37
BitKS3_english_shakespeare_summaries_romeo_juliet_revise5,0.818482,0.45,5.89,8.33,0.86,42.89,0.53629,1.3,72.02,6,0.31,0.51,0.03,0.11,0.14,5.94,0.006601,4.606425703,1.326848,8.42,8,4.95,1.21,2.06,0.587378641,0.2,0.27,0.16,0.07,0.04,0.77,0.45,1.08,3.06,2.24,0.72,1.41,2.31,2,0.424242424,0.333333333,0.0847,0.33,7.48,8.67,4.56
BitKS3_english_shakespeare_summaries_romeo_juliet_revise6,0.855705,0.48,6.13,8.68,0.87,45.86,0.537255,1.16,73.5,6.06,0.39,0.41,0.03,0.1,0.14,6.97,0.003356,4.1875,1.355469,9.22,10.625,6.09,1.4,2.12,0.660377358,0.3,0.45,0.3,0.28,0.18,1,0.66,1.75,3.8,3.72,0.84,1.31,2.31,2.04,0.64,0.64,0.392,0.68,8.64,6.86,2.76
BitKS3_maths_handling_data_measures_average_revise3,0.513433,0.24,3.26,4.61,0.76,24.52,0.331395,2,52,5.09,0.22,0.56,0.14,0.02,0.17,5.47,0.125373,3.38362069,1.430233,13.88,5.733333,9.13,1.08,1.65,0.654545455,0.13,0.24,0.15,0,0,4.28,2.81,1.02,4.47,1.69,0.73,1.67,1.92,2,0.217391304,0.260869565,0,0.3,7.52,5.65,-0.07
BitKS3_english_shakespeare_set_scenes_romeo_juliet_extract1_revise5,0.813953,0.44,5.75,8.14,0.86,41.72,0.522449,1.58,85.76,6.54,0.33,0.44,0.12,0.09,0.21,6.28,0.013289,4.402439024,1.355731,9.3,7,5.49,1.02,1.74,0.586206897,0.24,0.36,0.21,0.19,0.11,1.58,0.93,1.13,2.4,1.97,1.08,1.46,2.21,2.05,0.428571429,0.371428571,0.1938,0.34,7.85,6.54,2.88
BitKS3_science_environment_earth_universe_astronomy_space_revise4,0.846667,0.34,4.44,6.28,0.81,31.78,0.366142,1.76,81.38,6.37,0.33,0.49,0.09,0.07,0.16,5.89,0.003333,3.673151751,1.171206,10.76,11.086957,7.69,1.3,1.82,0.714285714,0.3,0.4,0.28,0.13,0.09,1.13,0.8,1.42,3.73,2.6,1.6,1.79,2.26,2,0.565217391,0.52173913,0.169,0.65,8.21,4.04,-0.23
BitKS3_english_writing_explore_imagine_entertain_revise6,0.823718,0.5,6.52,9.23,0.88,49.4,0.579767,1.39,93.52,6.83,0.41,0.34,0.1,0.11,0.22,6.71,0.022436,4.325581395,1.397683,9.85,10.791667,6.83,1.47,2.13,0.690140845,0.26,0.38,0.26,0.14,0.1,1.97,1.36,1.55,3.52,3.3,0.91,1.67,2.11,2,0.565217391,0.565217391,0.2058,0.69,9,7.61,3.72
BitKS3_science_energy_electricity_forces_forces_revise7,0.854237,0.49,6.35,8.98,0.87,48.04,0.56746,1.16,49,4.94,0.25,0.5,0.13,0.09,0.23,5.93,0.023729,4.671936759,1.436508,9.84,8.129032,5.9,1.06,1.77,0.598870056,0.18,0.3,0.18,0.24,0.14,1.45,0.87,1.01,2.9,1.8,0.96,1.65,2.19,2.03,0.322580645,0.322580645,0.2544,0.38,7.58,9.32,3.2
BitKS3_science_environment_earth_universe_astronomy_space_revise6,0.840532,0.38,4.95,7,0.83,35.2,0.395257,1.68,82.79,6.43,0.32,0.44,0.11,0.09,0.2,5.73,0.013289,3.862204724,1.203922,9.54,7.441176,6.95,1.06,1.45,0.731034483,0.33,0.45,0.33,0.11,0.08,1.34,0.97,1.25,2.81,1.81,0.93,1.7,2.25,2.16,0.484848485,0.484848485,0.1166,0.48,7.57,4.18,-0.97
BitKS3_science_organisms_behaviour_health_food_chains_revise9,0.853821,0.46,5.93,8.39,0.86,43.63,0.505837,1.32,54.22,5.2,0.23,0.52,0.12,0.08,0.2,5.8,0.053156,4.782945736,1.583658,12.14,9.178571,7.62,0.96,1.53,0.62745098,0.18,0.29,0.18,0.18,0.11,2.55,1.6,1.2,3.39,1.85,1.46,1.63,2.4,2.12,0.285714286,0.285714286,0.1728,0.28,7.39,10.1,5.18
BitKS3_science_environment_earth_universe_astronomy_space_revise2,0.791667,0.4,5.4,7.64,0.84,38.33,0.437247,1.68,70.56,5.93,0.25,0.55,0.12,0.04,0.17,5.66,0.00641,4.357142857,1.441296,11.29,6.358974,7.6,0.81,1.21,0.669421488,0.13,0.25,0.17,0.22,0.15,1.67,1.13,1.02,2.71,1.23,0.81,1.77,2.46,2.06,0.157894737,0.210526316,0.1782,0.21,6.57,7.14,2.48
BitKS3_science_chemical_material_behaviour_compounds_mixtures_revise4,0.786164,0.37,4.95,7.01,0.83,34.98,0.392,1.84,88.61,6.65,0.27,0.62,0.05,0.03,0.08,5.64,0.084906,4.561752988,1.579365,9.97,7.636364,5.62,1.06,1.87,0.56684492,0.12,0.2,0.11,0.11,0.06,0.8,0.45,0.88,3.18,1.66,0.87,1.62,2.2,2,0.242424242,0.212121212,0.1166,0.3,6.87,7.44,4.63
BitKS3_science_chemical_material_behaviour_acids_bases_metals_revise3,0.848875,0.46,6.04,8.55,0.86,44.34,0.515152,1.52,84.02,6.48,0.31,0.44,0.1,0.08,0.18,7.25,0.041801,4.637735849,1.456604,9.36,9.814815,6.6,1.33,1.88,0.707446809,0.31,0.3,0.21,0.36,0.25,0.94,0.66,1.5,3.59,2.85,0.85,1.55,2.31,2.04,0.592592593,0.407407407,0.4788,0.44,8.22,9.04,7.09
BitKS3_english_writing_argue_persuade_advise_revise2,0.852201,0.48,6.25,8.85,0.87,46.35,0.535055,1.14,62.04,5.56,0.32,0.35,0.15,0.1,0.25,7.03,0.031447,4.404411765,1.378676,12.55,13,6.91,1.28,2.33,0.549356223,0.26,0.51,0.28,0.29,0.16,2,1.1,1.71,3.66,4,0.95,1.89,2.25,2,0.619047619,0.666666667,0.3712,0.66,10.19,8.09,4.28
BitKS3_science_energy_electricity_forces_electric_current_voltage_revise2,0.862179,0.4,5.21,7.37,0.84,37.19,0.434944,1.17,48.02,4.9,0.25,0.38,0.22,0.08,0.3,6.71,0.019231,4.222222222,1.424354,11.96,11.25,7.61,1.16,1.83,0.633879781,0.18,0.28,0.18,0.21,0.13,2.5,1.59,1.29,3.54,2.37,1.33,1.97,2.29,2.03,0.333333333,0.333333333,0.2436,0.41,8.5,6.57,3.51
BitKS3_science_chemical_material_behaviour_acids_bases_metals_revise5,0.744262,0.45,5.63,7.96,0.86,41.51,0.502203,1.59,68.48,5.85,0.24,0.6,0.08,0.06,0.14,7.23,0.055738,4.912280702,1.60793,9.96,4.283019,6.18,1.06,1.72,0.61627907,0.22,0.32,0.2,0.32,0.2,1.32,0.82,0.98,2.55,1.68,0.51,2.35,2.08,2.06,0.379310345,0.344827586,0.3392,0.37,7.24,10.25,7.49
BitKS3_science_energy_electricity_forces_energy_transfer_storage_revise5,0.851133,0.41,5.36,7.58,0.84,38.2,0.456274,1.37,65.82,5.73,0.25,0.47,0.15,0.09,0.24,6.39,0.074434,4.848484848,1.593156,11,7.969697,6.68,0.93,1.54,0.603896104,0.23,0.38,0.23,0.29,0.17,1.77,1.07,1.27,2.84,1.96,0.96,1.69,2.4,2,0.363636364,0.363636364,0.2697,0.36,7.3,10.52,6.23
BitKS3_science_organisms_behaviour_health_diet_drugs_revise6,0.827476,0.42,5.46,7.72,0.85,39.09,0.455598,1.61,80.64,6.35,0.29,0.4,0.15,0.11,0.27,5.79,0.019169,4.6,1.446154,12.07,7.617647,7.19,0.93,1.56,0.596153846,0.19,0.32,0.19,0.1,0.06,2.21,1.31,1.38,2.66,2.16,1.1,1.92,2.21,2.03,0.3,0.3,0.093,0.3,7.83,8.45,3.57
BitKS3_english_reading_atmosphere_setting_revise2,0.821212,0.47,6.35,8.98,0.87,46.59,0.538745,1.3,61.36,5.53,0.27,0.4,0.23,0.07,0.3,6.83,0.033333,4.441176471,1.405109,12.2,10.88,7.86,1.15,1.8,0.638888889,0.31,0.37,0.24,0.37,0.24,1.89,1.22,1.22,3.2,2.2,1.08,1.97,2.4,2,0.56,0.44,0.4255,0.52,7.76,8.04,3.92
BitKS3_maths_number_ratio_revise3,0.576577,0.31,4.17,5.9,0.8,29.74,0.395833,1.72,65.63,5.72,0.26,0.52,0.1,0.06,0.17,5.86,0.066066,3.807692308,1.380711,10.08,5.189189,5.78,1.06,1.84,0.576086957,0.14,0.28,0.16,0.08,0.04,1.57,0.9,0.96,2.96,1.78,0.54,1.72,2.01,2,0.272727273,0.303030303,0.0848,0.33,7.33,5.47,2.22
BitKS3_science_environment_earth_universe_changes_in_environment_revise4,0.80805,0.49,6.61,9.35,0.88,49.29,0.578544,1.42,76.73,6.19,0.29,0.5,0.1,0.08,0.19,6.61,0.034056,4.626865672,1.448669,12.2,8.15625,6.1,0.9,1.81,0.497237569,0.13,0.24,0.12,0.34,0.17,2.24,1.12,1.18,2.81,2.15,1.06,1.7,2.1,2.05,0.25,0.21875,0.306,0.18,7.75,8.29,2.66
BitKS3_science_organisms_behaviour_health_diet_drugs_revise3,0.842105,0.47,6.19,8.76,0.87,45.41,0.5,1.36,61.36,5.53,0.25,0.5,0.11,0.08,0.19,7.43,0.021672,4.237226277,1.414545,9.1,11.416667,8.43,1.58,1.7,0.929411765,0.56,0.52,0.48,0.13,0.12,1.92,1.78,1.68,4.2,2.87,1.16,1.57,2.15,2,0.958333333,0.833333333,0.2054,0.87,8.54,7.25,4.4
BitKS3_english_shakespeare_summaries_the_tempest_revise4,0.79351,0.49,6.7,9.48,0.88,49.57,0.591078,1.12,59.76,5.46,0.29,0.5,0.08,0.09,0.18,7.32,0.020649,4.781481481,1.311828,9.68,9.033333,6.69,1.26,1.83,0.68852459,0.3,0.44,0.3,0.28,0.2,1.5,1.03,1.27,3.4,2.33,0.73,1.61,2.28,2,0.566666667,0.566666667,0.3528,0.6,8.43,10.67,5.48
BitKS3_english_writing_formal_informal_revise5,0.816265,0.53,7.14,10.09,0.89,55.35,0.594096,1.16,58.13,5.39,0.28,0.42,0.16,0.1,0.26,8.55,0.03012,4.383211679,1.420863,14.16,10.111111,7.08,1,2,0.5,0.16,0.32,0.16,0.32,0.16,4.04,2.02,1.42,3.36,2.84,1.2,1.63,2.15,2.03,0.32,0.32,0.32,0.36,9.08,8.73,6.21
BitKS3_english_speaking_listening_drama_revise5,0.802395,0.56,7.67,10.85,0.9,61.41,0.652985,1.19,66.72,5.77,0.32,0.35,0.14,0.14,0.28,7.06,0.005988,4.133828996,1.25448,14.11,8.774194,5.64,0.83,2.09,0.397129187,0.04,0.15,0.06,0.11,0.04,1.69,0.67,1.13,2.87,2.38,1,1.61,2.39,1.96,0.096774194,0.129032258,0.0913,0.22,7.8,6.51,1.41
BitKS3_english_shakespeare_summaries_the_tempest_revise3,0.834337,0.45,6.13,8.67,0.86,44.41,0.516245,1.44,103.68,7.2,0.42,0.4,0.07,0.08,0.16,6.66,0.01506,4.248201439,1.233216,8.5,10.692308,7.76,1.61,1.76,0.914772727,0.47,0.52,0.47,0.16,0.15,1.42,1.3,1.82,3.84,3.23,0.92,1.5,2.35,1.95,0.846153846,0.846153846,0.2576,0.92,9.65,7.22,2.34
BitKS3_science_chemical_material_behaviour_acids_bases_metals_revise4,0.813665,0.37,4.96,7.02,0.83,34.98,0.427481,1.62,76.17,6.17,0.24,0.45,0.21,0.06,0.28,6.02,0.062112,4.616236162,1.698473,9.05,8.25,6.3,1.21,1.75,0.691428571,0.25,0.33,0.23,0.25,0.17,1.46,1.01,1.08,2.81,1.9,0.62,1.77,2.18,2,0.4375,0.40625,0.3025,0.4,7.12,9.77,6.27
BitKS3_science_environment_earth_universe_rock_cycle_revise6,0.841121,0.43,5.74,8.12,0.85,40.96,0.481481,1.47,78.02,6.24,0.29,0.42,0.09,0.13,0.23,5.89,0.037383,4.387453875,1.411111,10.14,7.742857,7.88,1,1.28,0.78125,0.4,0.45,0.35,0.37,0.28,1.31,1.02,1.37,2.88,1.77,0.91,1.6,2.25,2.03,0.514285714,0.457142857,0.37,0.45,6.77,7.28,3.97
BitKS3_science_organisms_behaviour_health_variation_classification_revise5,0.862928,0.44,5.84,8.26,0.86,41.91,0.483755,1.48,72.75,6.03,0.27,0.45,0.15,0.07,0.22,6.38,0.077882,4.838129496,1.628159,11.35,8.65625,6.4,0.96,1.71,0.561403509,0.23,0.41,0.23,0.16,0.09,3.09,1.74,1.23,3.21,2.12,1.12,1.67,2.17,2,0.40625,0.40625,0.1536,0.43,8.31,10.55,7.54
BitKS3_science_organisms_behaviour_health_diet_drugs_revise5,0.858462,0.38,5.14,7.28,0.83,36.28,0.415771,2.37,135.37,8.22,0.27,0.43,0.12,0.13,0.25,7.06,0.009231,4.582142857,1.44484,9.31,9.4,6.43,1.26,1.83,0.68852459,0.23,0.34,0.23,0.13,0.09,1.86,1.29,1.36,3.1,2.5,1.1,1.53,2.34,2.03,0.433333333,0.433333333,0.1638,0.43,8.33,10.12,5.72
BitKS3_science_organisms_behaviour_health_food_chains_revise3,0.829268,0.42,5.65,7.99,0.85,40.3,0.459559,1.45,69.81,5.9,0.26,0.52,0.08,0.08,0.17,6.38,0.033537,4.424908425,1.405109,12.13,7.828571,7.33,1,1.65,0.606060606,0.29,0.44,0.27,0.24,0.14,1.79,1.08,1.35,3.44,2.24,1.03,1.81,2.46,2,0.482758621,0.448275862,0.24,0.41,7.96,7.76,4.07
BitKS3_english_writing_writing_sentences_revise5,0.812139,0.39,5.42,7.67,0.84,37.9,0.469751,1.86,128.67,8.02,0.38,0.29,0.1,0.18,0.28,8.36,0.008671,4.326241135,1.415493,12.16,8.78125,5.62,0.96,2.09,0.459330144,0.19,0.38,0.17,0.29,0.13,1.9,0.88,1.23,2.84,2.59,1.03,1.38,2.26,2.09,0.40625,0.375,0.2784,0.37,8.37,6.6,4.04
